"August 20, 2017",14,The 5 Love Languages,Gary D. Chapman,Northfield Publishing,Tina Bennett
"August 20, 2017",15,You Are a Badass,Jen Sincero,Running Press,Robert Barnett
"August 20, 2017",16,Team of Rivals,Doris Kearns Goodwin,Simon & Schuster,Betsy Lerner
"August 20, 2017",17,The 7 Habits of Highly Effective People,Stephen R. Covey,RosettaBooks,Gail Ross
"August 20, 2017",18,I Can't Make This Up,Kevin Hart,Atria / 37 Ink,James Bell
"August 20, 2017",19,Why Buddhism is True,Robert Wright,Simon & Schuster,Peter Steinberg
"August 20, 2017",20,The 5 Second Rule,Mel Robbins,Savio Republic,Jan Miller
"August 27, 2017",1,What Happened,Hillary Rodham Clinton,Simon & Schuster,Robert Barnett
"August 27, 2017",2,The Subtle Art of Not Giving a F*ck,Mark Manson,HarperOne,Mollie Glick
"August 27, 2017",3,The Glass Castle,Jeannette Walls,Scribner,Jennifer Rudolph Walsh
"August 27, 2017",4,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association (APA),Tina Bennett
"August 27, 2017",5,The Things You Can See Only When You Slow Down,Haemin Sunim,Penguin Books,Celeste Fine
"August 27, 2017",6,Hillbilly Elegy,J.D. Vance,Harper,Robert Barnett
"August 27, 2017",7,The End of Alzheimer's,Dale Bredesen,Avery,Betsy Lerner
"August 27, 2017",8,Make Your Bed,William H. McRaven,Grand Central Publishing,Jan Miller
"August 27, 2017",9,"Al Franken, Giant of the Senate",Al Franken,Twelve,Peter Steinberg
"August 27, 2017",10,Astrophysics for People in a Hurry,Neil deGrasse Tyson,W. W. Norton & Company,Luke Janklow
"August 27, 2017",11,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Robert Barnett
"August 27, 2017",12,The Nazi Officer's Wife,"Edith H. Beer, Susan Dworkin",William Morrow,Mollie Glick
"August 27, 2017",13,"""They Say / I Say""","Cathy Birkenstein, Gerald Graff, Russel Durst",W. W. Norton & Company,Jennifer Rudolph Walsh
"August 27, 2017",14,The 7 Habits of Highly Effective People,Stephen R. Covey,RosettaBooks,Tina Bennett
"August 27, 2017",15,The 5 Love Languages,Gary D. Chapman,Northfield Publishing,Celeste Fine
"August 27, 2017",16,Why Buddhism is True,Robert Wright,Simon & Schuster,Robert Barnett
"August 27, 2017",17,You Are a Badass,Jen Sincero,Running Press,Betsy Lerner
"August 27, 2017",18,The Big Lie,Dinesh D'Souza,Regnery Publishing,Jan Miller
"August 27, 2017",19,10% Happier,Dan Harris,Dey Street Books,Peter Steinberg
"August 27, 2017",20,StrengthsFinder 2.0,Tom Rath,Gallup Press,Luke Janklow
"September 3, 2017",1,The Subtle Art of Not Giving a F*ck,Mark Manson,HarperOne,Mollie Glick
"September 3, 2017",2,Astrophysics for People in a Hurry,Neil deGrasse Tyson,W. W. Norton & Company,Betsy Lerner
"September 3, 2017",3,The Glass Castle,Jeannette Walls,Scribner,Jennifer Rudolph Walsh
"September 3, 2017",4,Hillbilly Elegy,J.D. Vance,Harper,Tina Bennett
"September 3, 2017",5,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association (APA),Robert Barnett
"September 3, 2017",6,What Happened,Hillary Rodham Clinton,Simon & Schuster,Celeste Fine
"September 3, 2017",7,The End of Alzheimer's,Dale Bredesen,Avery,Max Brockman
"September 3, 2017",8,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Robert Barnett
"September 3, 2017",9,Life 3.0,Max Tegmark,Knopf,Jan Miller
"September 3, 2017",10,"Al Franken, Giant of the Senate",Al Franken,Twelve,Peter Steinberg
"September 3, 2017",11,"""They Say / I Say""","Cathy Birkenstein, Gerald Graff, Russel Durst",W. W. Norton & Company,Marc Gerald
"September 3, 2017",12,The 5 Love Languages,Gary D. Chapman,Northfield Publishing,Marc Gerald
"September 3, 2017",13,I Know Why the Caged Bird Sings,Maya Angelou,Random House,Mollie Glick
"September 3, 2017",14,The 7 Habits of Highly Effective People,Stephen R. Covey,RosettaBooks,Betsy Lerner
"September 3, 2017",15,Why Buddhism is True,Robert Wright,Simon & Schuster,Jennifer Rudolph Walsh
"September 3, 2017",16,You Are a Badass,Jen Sincero,Running Press,Tina Bennett
"September 3, 2017",17,How to Get Run Over by a Truck,Katie C. McKenna,Inkshares,Robert Barnett
"September 3, 2017",18,The 5 Second Rule,Mel Robbins,Savio Republic,Celeste Fine
"September 3, 2017",19,Sapiens,Yuval Noah Harari,Harper,Max Brockman
"September 3, 2017",20,I Can't Make This Up,Kevin Hart,Atria / 37 Ink,Robert Barnett
"September 10, 2017",1,What Happened,Hillary Rodham Clinton,Simon & Schuster,Robert Barnett
"September 10, 2017",2,The Subtle Art of Not Giving a F*ck,Mark Manson,HarperOne,Mollie Glick
"September 10, 2017",3,Fantasyland,Kurt Andersen,Random House,Suzanne Gluck
"September 10, 2017",4,The 5 Second Rule,Mel Robbins,Savio Republic,Marc Gerald
"September 10, 2017",5,Hillbilly Elegy,J.D. Vance,Harper,Tina Bennett
"September 10, 2017",6,The Glass Castle,Jeannette Walls,Scribner,Jennifer Rudolph Walsh
"September 10, 2017",7,Astrophysics for People in a Hurry,Neil deGrasse Tyson,W. W. Norton & Company,Betsy Lerner
"September 10, 2017",8,Braving the Wilderness,Brené Brown,Random House,Jennifer Rudolph Walsh
"September 10, 2017",9,The Greatest Story Ever Told—So Far,Lawrence M. Krauss,Atria Books,John Brockman
"September 10, 2017",10,The Miracle of Dunkirk,Walter Lord,Open Road Media,Robert Barnett
"September 10, 2017",11,The Radium Girls,Kate Moore,Sourcebooks,Peter Steinberg
"September 10, 2017",12,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Jan Miller
"September 10, 2017",13,The 5 Love Languages,Gary D. Chapman,Northfield Publishing,Celeste Fine
"September 10, 2017",14,"Al Franken, Giant of the Senate",Al Franken,Twelve,Robert Barnett
"September 10, 2017",15,You Are a Badass,Jen Sincero,Running Press,Mollie Glick
"September 10, 2017",16,Thunder Dog,Michael Hingson & Susy Flory,Thomas Nelson,Suzanne Gluck
"September 10, 2017",17,An Inconvenient Deception,Roy Spencer,RosettaBooks,Marc Gerald
"September 10, 2017",18,The 7 Habits of Highly Effective People,Stephen R. Covey,Avery,Tina Bennett
"September 10, 2017",19,The End of Alzheimer's,Dale Bredesen,Harper,Jennifer Rudolph Walsh
"September 10, 2017",20,Sapiens,Yuval Noah Harari,Simon & Schuster,Betsy Lerner
"September 17, 2017",1,What Happened,Hillary Rodham Clinton,Simon & Schuster,Robert Barnett
"September 17, 2017",2,Braving the Wilderness,Brené Brown,Random House,Jennifer Rudolph Walsh
"September 17, 2017",3,Unbelievable,Katy Tur,Dey Street Books,Alan Berger
"September 17, 2017",4,The Subtle Art of Not Giving a F*ck,Mark Manson,HarperOne,Mollie Glick
"September 17, 2017",5,The 5 Second Rule,Mel Robbins,Savio Republic,Marc Gerald
"September 17, 2017",6,Anxious for Nothing,Max Lucado,Thomas Nelson,Tina Bennett
"September 17, 2017",7,Tools of Titans,Timothy Ferriss,Houghton Mifflin Harcourt,Betsy Lerner
"September 17, 2017",8,Hillbilly Elegy,J.D. Vance,Harper,David Patterson
"September 17, 2017",9,Astrophysics for People in a Hurry,Neil deGrasse Tyson,W. W. Norton & Company,Jennifer Rudolph Walsh
"September 17, 2017",10,Elon Musk,Ashlee Vance,Ecco,Robert Barnett
"September 17, 2017",11,Principles,Ray Dalio,Simon & Schuster,Peter Steinberg
"September 17, 2017",12,The Glass Castle,Jeannette Walls,Scribner,Jan Miller
"September 17, 2017",13,The 5 Love Languages,Gary D. Chapman,Northfield Publishing,Robert Barnett
"September 17, 2017",14,The TB12 Method,Tom Brady,Simon & Schuster,Jennifer Rudolph Walsh
"September 17, 2017",15,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Alan Berger
"September 17, 2017",16,Trim Healthy Mama's Trim Healthy Table,Pearl Barrett & Serene Allison,Harmony,Mollie Glick
"September 17, 2017",17,"Al Franken, Giant of the Senate",Al Franken,Twelve,Marc Gerald
"September 17, 2017",18,How the Mind Works,Steven Pinker,W. W. Norton & Company,Tina Bennett
"September 17, 2017",19,You Are a Badass,Jen Sincero,Running Press,Betsy Lerner
"September 17, 2017",20,The 7 Habits of Highly Effective People,Stephen R. Covey,RosettaBooks,David Patterson
"September 24, 2017",1,What Happened,Hillary Rodham Clinton,Simon & Schuster,Robert Barnett
"September 24, 2017",2,Principles,Ray Dalio,Simon & Schuster,Jennifer Rudolph Walsh
"September 24, 2017",3,The TB12 Method,Tom Brady,Simon & Schuster,Mollie Glick
"September 24, 2017",4,Killing England,"Bill O'Reilly, Martin Dugard",Henry Holt and Co.,Alan Berger
"September 24, 2017",5,Braving the Wilderness,Brené Brown,Random House,Mel Berger
"September 24, 2017",6,The Subtle Art of Not Giving a F*ck,Mark Manson,HarperOne,Marc Gerald
"September 24, 2017",7,Unbelievable,Katy Tur,Dey Street Books,Betsy Lerner
"September 24, 2017",8,7 Lessons from Heaven,Mary C. Neal,Convergent Books,Tina Bennett
"September 24, 2017",9,The 5 Second Rule,Mel Robbins,Savio Republic,Michelle Tessler
"September 24, 2017",10,The Paradigm,Jonathan Cahn,Frontline,Jennifer Rudolph Walsh
"September 24, 2017",11,The Autobiography of Gucci Mane,"Gucci Mane, Neil Martinez-Belkin",Simon & Schuster,Peter Steinberg
"September 24, 2017",12,Astrophysics for People in a Hurry,Neil deGrasse Tyson,W. W. Norton & Company,Robert Barnett
"September 24, 2017",13,Hillbilly Elegy,J.D. Vance,Harper,Jennifer Rudolph Walsh
"September 24, 2017",14,Stop Saying You're Fine,Mel Robbins,Harmony,Mollie Glick
"September 24, 2017",15,Wicked Plants,Amy Stewart,Algonquin Books,Alan Berger
"September 24, 2017",16,The 5 Love Languages,Gary D. Chapman,Northfield Publishing,Mel Berger
"September 24, 2017",17,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Marc Gerald
"September 24, 2017",18,High Performance Habits,Brendon Burchard,Hay House,Betsy Lerner
"September 24, 2017",19,The Glass Castle,Jeannette Walls,Scribner,Tina Bennett
"September 24, 2017",20,You Are a Badass,Jen Sincero,Running Press,Michelle Tessler
"October 1, 2017",1,Killing England,"Bill O'Reilly, Martin Dugard",Henry Holt and Co.,Robert Barnett
"October 1, 2017",2,What Happened,Hillary Rodham Clinton,Simon & Schuster,Jennifer Rudolph Walsh
"October 1, 2017",3,Braving the Wilderness,Brené Brown,Random House,Mollie Glick
"October 1, 2017",4,The Subtle Art of Not Giving a F*ck,Mark Manson,HarperOne,Marc Gerald
"October 1, 2017",5,Principles,Ray Dalio,Simon & Schuster,Alan Berger
"October 1, 2017",6,Light Falls,Brian Greene,Audible Studios,James Levine
"October 1, 2017",7,The Smear,Sharyl Attkisson,Harper,Betsy Lerner
"October 1, 2017",8,The 5 Second Rule,Mel Robbins,Savio Republic,Tina Bennett
"October 1, 2017",9,Unbelievable,Katy Tur,Dey Street Books,Phyllis Wender
"October 1, 2017",10,Hit Refresh,"Greg Shaw, Jill Tracie Nichols, Satya Nadella",HarperBusiness,Peter Steinberg
"October 1, 2017",11,Astrophysics for People in a Hurry,Neil deGrasse Tyson,W. W. Norton & Company,Robert Barnett
"October 1, 2017",12,The TB12 Method,Tom Brady,Simon & Schuster,Jennifer Rudolph Walsh
"October 1, 2017",13,Hillbilly Elegy,J.D. Vance,Harper,Mollie Glick
"October 1, 2017",14,Indian Instant Pot® Cookbook,Urvashi Pitre,Rockridge Press,Marc Gerald
"October 1, 2017",15,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Alan Berger
"October 1, 2017",16,The Legend of Zelda Encyclopedia,Nintendo,Dark Horse Books,James Levine
"October 1, 2017",17,The 5 Love Languages,Gary D. Chapman,Northfield Publishing,Betsy Lerner
"October 1, 2017",18,Food Can Fix It,Mehmet Oz,Scribner,Tina Bennett
"October 1, 2017",19,This Time Together,Carol Burnett,Crown Archetype,Phyllis Wender
"October 1, 2017",20,You Are a Badass,Jen Sincero,Running Press,Peter Steinberg
"October 8, 2017",1,What Happened,Hillary Rodham Clinton,Simon & Schuster,Robert Barnett
"October 8, 2017",2,The Subtle Art of Not Giving a F*ck,Mark Manson,HarperOne,Mollie Glick
"October 8, 2017",3,Braving the Wilderness,Brené Brown,Random House,Jennifer Rudolph Walsh
"October 8, 2017",4,We Were Eight Years in Power,Ta-Nehisi Coates,One World,Scott Mendel
"October 8, 2017",5,The Dangerous Case of Donald Trump,Bandy X. Lee,Thomas Dunne Books,Celeste Fine
"October 8, 2017",6,The Keto Reset Diet,"Brad Kearns, Mark Sisson",Harmony,Ted Weinstein
"October 8, 2017",7,Killing England,"Bill O'Reilly, Martin Dugard",Henry Holt and Co.,Sloan Harris
"October 8, 2017",8,Principles,Ray Dalio,Simon & Schuster,Jennifer Rudolph Walsh
"October 8, 2017",9,The Willpower Instinct,Kelly McGonigal Ph.D.,Avery,Tina Bennett
"October 8, 2017",10,Recovery,Russell Brand,Henry Holt and Co.,Betsy Lerner
"October 8, 2017",11,Lessons From a Third Grade Dropout,Rick Rigs,Thomas Nelson,Marc Gerald
"October 8, 2017",12,Petty,Warren Zanes,Henry Holt and Co.,Peter Steinberg
"October 8, 2017",13,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Robert Barnett
"October 8, 2017",14,The Wisdom of Sundays,Oprah Winfrey,Flatiron Books,Mollie Glick
"October 8, 2017",15,Hillbilly Elegy,J.D. Vance,Harper,Jennifer Rudolph Walsh
"October 8, 2017",16,Astrophysics for People in a Hurry,Neil deGrasse Tyson,W. W. Norton & Company,Scott Mendel
"October 8, 2017",17,The 5 Second Rule,Mel Robbins,Savio Republic,Celeste Fine
"October 8, 2017",18,The 5 Love Languages,Gary D. Chapman,Northfield Publishing,Ted Weinstein
"October 8, 2017",19,Anxious for Nothing,Max Lucado,Thomas Nelson,Sloan Harris
"October 8, 2017",20,You Are a Badass,Jen Sincero,Running Press,Jennifer Rudolph Walsh
"October 15, 2017",1,The Subtle Art of Not Giving a F*ck,Mark Manson,HarperOne,Mollie Glick
"October 15, 2017",2,Stick with It,Sean D. Young,Harper,Melanie Jackson
"October 15, 2017",3,Grant,Ron Chernow,Penguin Press,Robert Barnett
"October 15, 2017",4,What Happened,Hillary Rodham Clinton,Simon & Schuster,"Sarah Chalfant, John Brockman"
"October 15, 2017",5,Nudge,"Cass R. Sunstein, Richard H. Thaler",Penguin Books,Jennifer Rudolph Walsh
"October 15, 2017",6,Braving the Wilderness,Brené Brown,Random House,Marc Gerald
"October 15, 2017",7,I Thought It Was Just Me (but it isn't),Brené Brown,Avery,David McCormick
"October 15, 2017",8,Principles,Ray Dalio,Simon & Schuster,Gloria Loomis
"October 15, 2017",9,Killing England,"Bill O'Reilly, Martin Dugard",Henry Holt and Co.,Tina Bennett
"October 15, 2017",10,Rhett & Link's Book of Mythicality,"Link Neal, Rhett McLaughlin",Crown Archetype,Scott Mendel
"October 15, 2017",11,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Betsy Lerner
"October 15, 2017",12,Leonardo da Vinci,Walter Isaacson,Simon & Schuster,Mollie Glick
"October 15, 2017",13,Prayer,Timothy Keller,Penguin Books,Melanie Jackson
"October 15, 2017",14,Recovery,Russell Brand,Henry Holt and Co.,Robert Barnett
"October 15, 2017",15,We Were Eight Years in Power,Ta-Nehisi Coates,One World,"Sarah Chalfant, John Brockman"
"October 15, 2017",16,Hillbilly Elegy,J.D. Vance,Harper,Jennifer Rudolph Walsh
"October 15, 2017",17,The 5 Love Languages,Gary D. Chapman,Northfield Publishing,Marc Gerald
"October 15, 2017",18,Misbehaving,Richard H. Thaler,W. W. Norton & Company,David McCormick
"October 15, 2017",19,The Dangerous Case of Donald Trump,Bandy X. Lee,Thomas Dunne Books,Gloria Loomis
"October 15, 2017",20,Astrophysics for People in a Hurry,Neil deGrasse Tyson,W. W. Norton & Company,Tina Bennett
"October 22, 2017",1,Leonardo da Vinci,Walter Isaacson,Simon & Schuster,Jennifer Rudolph Walsh
"October 22, 2017",2,The Wisdom of Sundays,Oprah Winfrey,Flatiron Books,Mollie Glick
"October 22, 2017",3,The Subtle Art of Not Giving a F*ck,Mark Manson,HarperOne,Jennifer Rudolph Walsh
"October 22, 2017",4,Capital Gaines,Chip Gaines,Thomas Nelson,Robert Barnett
"October 22, 2017",5,Braving the Wilderness,Brené Brown,Random House,Melanie Jackson
"October 22, 2017",6,What Happened,Hillary Rodham Clinton,Simon & Schuster,Jennifer Joel
"October 22, 2017",7,Grant,Ron Chernow,Penguin Press,Scott Mendel
"October 22, 2017",8,Discipline Equals Freedom,Jocko Willink,St. Martin's Press,Albert Lee
"October 22, 2017",9,Principles,Ray Dalio,Simon & Schuster,Celeste Fine
"October 22, 2017",10,The Dangerous Case of Donald Trump,Bandy X. Lee,Thomas Dunne Books,Tina Bennett
"October 22, 2017",11,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Tina Bennett
"October 22, 2017",12,We're Going to Need More Wine,Gabrielle Union,Dey Street Books,Jennifer Rudolph Walsh
"October 22, 2017",13,Killing England,"Bill O'Reilly, Martin Dugard",Henry Holt and Co.,Mollie Glick
"October 22, 2017",14,The End of Alzheimer's,Dale Bredesen,Avery,Jennifer Rudolph Walsh
"October 22, 2017",15,Food Can Fix It,Mehmet Oz,Scribner,Robert Barnett
"October 22, 2017",16,Why We Sleep,Matthew Walker,Scribner,Melanie Jackson
"October 22, 2017",17,The Drug Hunters,"Donald R. Kirsch PhD, Ogi Ogas PhD",Arcade Publishing,Jennifer Joel
"October 22, 2017",18,The 5 Love Languages,Gary D. Chapman,Northfield Publishing,Scott Mendel
"October 22, 2017",19,Hillbilly Elegy,J.D. Vance,Harper,Albert Lee
"October 22, 2017",20,The Death of the Banker,Ron Chernow,Vintage,Celeste Fine
"October 29, 2017",1,Leonardo da Vinci,Walter Isaacson,Simon & Schuster,Mollie Glick
"October 29, 2017",2,The Subtle Art of Not Giving a F*ck,Mark Manson,HarperOne,Richard Pine
"October 29, 2017",3,Sisters First,Barbara Pierce Bush & Jenna Bush Hager,Grand Central Publishing,Jennifer Rudolph Walsh
"October 29, 2017",4,Thug Kitchen,Thug Kitchen,Rodale,Neil Gudovitz
"October 29, 2017",5,Braving the Wilderness,Brené Brown,Random House,Bob Barnett
"October 29, 2017",6,"Goodbye, Things",Fumio Sasaki,W. W. Norton & Company,Scott Hoffman
"October 29, 2017",7,Andrew Jackson and the Miracle of New Orleans,"Brian Kilmeade, Don Yaeger",Sentinel,Jan Miller
"October 29, 2017",8,High Performance Habits,Brendon Burchard,Hay House,Robert Barnett
"October 29, 2017",9,Principles,Ray Dalio,Simon & Schuster,Melanie Jackson
"October 29, 2017",10,The 7 Habits of Highly Effective People,Stephen R. Covey,RosettaBooks,Albert Lee
"October 29, 2017",11,What Happened,Hillary Rodham Clinton,Simon & Schuster,Susanna Einstein
"October 29, 2017",12,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Gillian McKenzie
"October 29, 2017",13,Grant,Ron Chernow,Penguin Press,Jennifer Rudolph Walsh
"October 29, 2017",14,We're Going to Need More Wine,Gabrielle Union,Dey Street Books,Mollie Glick
"October 29, 2017",15,American Radical,"Kevin Maurer, Tamer Elnoury",Dutton,Richard Pine
"October 29, 2017",16,The Pioneer Woman Cooks,Ree Drummond,William Morrow Cookbooks,Jennifer Rudolph Walsh
"October 29, 2017",17,The 5 Love Languages,Gary D. Chapman,Northfield Publishing,Neil Gudovitz
"October 29, 2017",18,The Radium Girls,Kate Moore,Sourcebooks,Bob Barnett
"October 29, 2017",19,Republican Like Me,Ken Stern,Harper,Scott Hoffman
"October 29, 2017",20,The Wisdom of Sundays,Oprah Winfrey,Flatiron Books,Jan Miller
"November 5, 2017",1,Astrophysics for People in a Hurry,Neil deGrasse Tyson,W. W. Norton & Company,Betsy Lerner
"November 5, 2017",2,The Subtle Art of Not Giving a F*ck,Mark Manson,HarperOne,Mollie Glick
"November 5, 2017",3,Bobby Kennedy,Chris Matthews,Simon & Schuster,"Matt Latimer, Keith Urbahn"
"November 5, 2017",4,Leonardo da Vinci,Walter Isaacson,Simon & Schuster,Jennifer Rudolph Walsh
